framerate,frame,time (s),x (pixel),y (pixel,freq (Hz),theta (deg),u1 (Hz),u2 (rad),field (mT),volt multipler,correction factor,target x,target y,k,h,gamma,kP,KI,KD,kPa,KIa,KDa,v_ref (um/s),v_m (um/s),a_ref,a_m,static (V)
30.000,473.000,15.767,389.589,288.090,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,17.189,-0.001,-0.001,5.000
30.000,474.000,15.800,389.748,288.172,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,17.189,-0.001,-0.001,5.000
30.000,475.000,15.833,389.690,288.325,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,17.189,-0.001,-0.001,5.000
30.000,476.000,15.867,389.798,288.339,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,17.189,-0.001,-0.001,5.000
30.000,477.000,15.900,389.935,288.347,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.349,0.006,0.006,5.000
30.000,478.000,15.933,390.208,288.197,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.349,0.006,0.006,5.000
30.000,479.000,15.967,390.488,288.262,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.349,0.006,0.006,5.000
30.000,480.000,16.000,390.720,288.402,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.349,0.006,0.006,5.000
30.000,481.000,16.033,390.759,288.720,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.349,0.006,0.006,5.000
30.000,482.000,16.067,390.652,288.757,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.349,0.006,0.006,5.000
30.000,483.000,16.100,390.693,288.823,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.935,0.006,0.006,5.000
30.000,484.000,16.133,390.731,288.862,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.935,0.006,0.006,5.000
30.000,485.000,16.167,391.022,288.927,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.935,0.006,0.006,5.000
30.000,486.000,16.200,391.160,289.110,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.935,0.006,0.006,5.000
30.000,487.000,16.233,391.248,289.277,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.935,0.006,0.006,5.000
30.000,488.000,16.267,391.734,289.383,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.935,0.006,0.006,5.000
30.000,489.000,16.300,391.717,289.487,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.119,-0.002,-0.002,5.000
30.000,490.000,16.333,391.948,289.577,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.119,-0.002,-0.002,5.000
30.000,491.000,16.367,392.143,289.700,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.119,-0.002,-0.002,5.000
30.000,492.000,16.400,392.293,289.713,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.119,-0.002,-0.002,5.000
30.000,493.000,16.433,392.605,289.943,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.119,-0.002,-0.002,5.000
30.000,494.000,16.467,392.721,289.860,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.119,-0.002,-0.002,5.000
30.000,495.000,16.500,392.756,290.043,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.509,0.006,0.006,5.000
30.000,496.000,16.533,392.740,289.800,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.509,0.006,0.006,5.000
30.000,497.000,16.567,392.976,290.198,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.509,0.006,0.006,5.000
30.000,498.000,16.600,393.074,290.084,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.509,0.006,0.006,5.000
30.000,499.000,16.633,393.166,290.186,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.509,0.006,0.006,5.000
30.000,500.000,16.667,393.199,290.241,0.000,0.000,0.001,0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.509,0.006,0.006,5.000
30.000,501.000,16.700,392.952,290.359,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.868,0.003,0.003,5.000
30.000,502.000,16.733,392.612,290.358,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.868,0.003,0.003,5.000
30.000,503.000,16.767,392.877,290.787,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.868,0.003,0.003,5.000
30.000,504.000,16.800,393.324,290.730,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.868,0.003,0.003,5.000
30.000,505.000,16.833,393.656,290.830,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.868,0.003,0.003,5.000
30.000,506.000,16.867,393.667,290.644,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.868,0.003,0.003,5.000
30.000,507.000,16.900,393.738,290.691,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.772,-0.003,-0.003,5.000
30.000,508.000,16.933,393.742,290.846,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.772,-0.003,-0.003,5.000
30.000,509.000,16.967,393.792,290.852,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.772,-0.003,-0.003,5.000
30.000,510.000,17.000,393.736,291.141,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.772,-0.003,-0.003,5.000
30.000,511.000,17.033,394.006,291.348,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.772,-0.003,-0.003,5.000
30.000,512.000,17.067,394.225,291.542,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.772,-0.003,-0.003,5.000
30.000,513.000,17.100,394.219,291.706,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.007,-0.003,-0.003,5.000
30.000,514.000,17.133,394.559,291.996,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.007,-0.003,-0.003,5.000
30.000,515.000,17.167,394.731,292.282,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.007,-0.003,-0.003,5.000
30.000,516.000,17.200,395.057,292.407,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.007,-0.003,-0.003,5.000
30.000,517.000,17.233,395.046,292.370,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.007,-0.003,-0.003,5.000
30.010,518.000,17.261,395.028,292.409,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.007,-0.003,-0.003,5.000
30.010,519.000,17.294,395.254,292.562,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.993,-0.003,-0.003,5.000
30.010,520.000,17.328,395.230,292.722,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.993,-0.003,-0.003,5.000
30.010,521.000,17.361,395.150,292.727,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.993,-0.003,-0.003,5.000
30.010,522.000,17.394,395.048,292.818,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.993,-0.003,-0.003,5.000
30.010,523.000,17.428,395.138,292.871,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.993,-0.003,-0.003,5.000
30.010,524.000,17.461,395.341,293.209,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.993,-0.003,-0.003,5.000
30.010,525.000,17.494,395.664,293.405,0.000,0.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.884,-0.006,-0.006,5.000
30.010,526.000,17.528,395.842,293.621,0.000,0.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.884,-0.006,-0.006,5.000
30.010,527.000,17.561,395.974,293.654,0.000,0.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.884,-0.006,-0.006,5.000
30.010,528.000,17.594,395.974,293.705,0.000,0.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.884,-0.006,-0.006,5.000
30.010,529.000,17.628,396.107,293.823,0.000,0.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.884,-0.006,-0.006,5.000
30.010,530.000,17.661,396.442,293.830,0.000,0.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.884,-0.006,-0.006,5.000
30.010,531.000,17.694,396.345,293.947,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.043,-0.002,-0.002,5.000
30.010,532.000,17.728,396.254,294.166,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.043,-0.002,-0.002,5.000
30.010,533.000,17.761,396.425,294.173,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.043,-0.002,-0.002,5.000
30.010,534.000,17.794,396.809,294.273,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.043,-0.002,-0.002,5.000
30.010,535.000,17.828,397.068,294.318,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.043,-0.002,-0.002,5.000
30.010,536.000,17.861,397.148,294.244,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.043,-0.002,-0.002,5.000
30.010,537.000,17.894,397.420,294.385,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.373,0.004,0.004,5.000
30.010,538.000,17.928,397.641,294.539,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.373,0.004,0.004,5.000
30.010,539.000,17.961,397.737,294.406,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.373,0.004,0.004,5.000
30.010,540.000,17.994,397.551,294.469,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.373,0.004,0.004,5.000
30.010,541.000,18.028,397.440,294.573,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.373,0.004,0.004,5.000
30.010,542.000,18.061,397.681,294.798,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.373,0.004,0.004,5.000
30.010,543.000,18.094,397.829,294.949,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.332,0.001,0.001,5.000
30.010,544.000,18.127,397.858,295.256,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.332,0.001,0.001,5.000
30.010,545.000,18.161,397.867,295.407,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.332,0.001,0.001,5.000
30.010,546.000,18.194,397.755,295.464,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.332,0.001,0.001,5.000
30.010,547.000,18.227,397.814,295.651,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.332,0.001,0.001,5.000
30.000,548.000,18.267,398.093,295.869,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.332,0.001,0.001,5.000
30.000,549.000,18.300,398.192,295.939,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.954,-0.011,-0.011,5.000
30.000,550.000,18.333,398.502,296.177,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.954,-0.011,-0.011,5.000
30.000,551.000,18.367,398.352,296.354,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.954,-0.011,-0.011,5.000
30.000,552.000,18.400,398.643,296.511,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.954,-0.011,-0.011,5.000
30.000,553.000,18.433,398.605,296.629,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.954,-0.011,-0.011,5.000
30.000,554.000,18.467,398.743,296.664,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.954,-0.011,-0.011,5.000
30.000,555.000,18.500,398.797,296.998,0.000,0.000,0.001,-0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.073,-0.005,-0.005,5.000
30.000,556.000,18.533,398.962,296.925,0.000,0.000,0.001,-0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.073,-0.005,-0.005,5.000
30.000,557.000,18.567,399.205,297.214,0.000,0.000,0.001,-0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.073,-0.005,-0.005,5.000
30.000,558.000,18.600,399.128,297.214,0.000,0.000,0.001,-0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.073,-0.005,-0.005,5.000
30.000,559.000,18.633,399.240,297.442,0.000,0.000,0.001,-0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.073,-0.005,-0.005,5.000
30.000,560.000,18.667,399.249,297.327,0.000,0.000,0.001,-0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.073,-0.005,-0.005,5.000
30.000,561.000,18.700,399.478,297.378,0.000,0.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.901,-0.004,-0.004,5.000
30.000,562.000,18.733,399.319,297.569,0.000,0.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.901,-0.004,-0.004,5.000
30.000,563.000,18.767,399.392,297.630,0.000,0.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.901,-0.004,-0.004,5.000
30.000,564.000,18.800,399.400,297.866,0.000,0.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.901,-0.004,-0.004,5.000
30.000,565.000,18.833,399.549,297.901,0.000,0.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.901,-0.004,-0.004,5.000
30.000,566.000,18.867,399.558,297.888,0.000,0.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.901,-0.004,-0.004,5.000
30.000,567.000,18.900,399.559,298.177,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.319,-0.003,-0.003,5.000
30.000,568.000,18.933,399.421,298.182,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.319,-0.003,-0.003,5.000
30.000,569.000,18.967,399.666,298.369,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.319,-0.003,-0.003,5.000
30.000,570.000,19.000,399.967,298.348,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.319,-0.003,-0.003,5.000
30.000,571.000,19.033,400.068,298.398,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.319,-0.003,-0.003,5.000
30.000,572.000,19.067,400.193,298.504,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.319,-0.003,-0.003,5.000
30.000,573.000,19.100,400.240,298.605,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.894,-0.001,-0.001,5.000
30.000,574.000,19.133,400.631,298.572,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.894,-0.001,-0.001,5.000
30.000,575.000,19.167,400.593,298.643,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.894,-0.001,-0.001,5.000
30.000,576.000,19.200,401.138,299.007,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.894,-0.001,-0.001,5.000
30.000,577.000,19.233,401.123,299.229,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.894,-0.001,-0.001,5.000
30.000,578.000,19.267,401.160,299.459,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.894,-0.001,-0.001,5.000
30.000,579.000,19.300,401.302,299.305,0.000,0.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.891,0.000,0.000,5.000
30.000,580.000,19.333,401.385,299.381,0.000,0.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.891,0.000,0.000,5.000
30.000,581.000,19.367,401.749,299.458,0.000,0.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.891,0.000,0.000,5.000
30.000,582.000,19.400,401.764,299.546,0.000,0.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.891,0.000,0.000,5.000
30.000,583.000,19.433,401.621,299.656,0.000,0.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.891,0.000,0.000,5.000
30.000,584.000,19.467,401.621,299.910,0.000,0.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.891,0.000,0.000,5.000
30.000,585.000,19.500,401.945,300.129,0.000,0.000,0.001,-0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.295,-0.000,-0.000,5.000
30.000,586.000,19.533,402.000,300.083,0.000,0.000,0.001,-0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.295,-0.000,-0.000,5.000
30.000,587.000,19.567,401.923,300.229,0.000,0.000,0.001,-0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.295,-0.000,-0.000,5.000
30.000,588.000,19.600,401.905,300.234,0.000,0.000,0.001,-0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.295,-0.000,-0.000,5.000
